X;Y;id;lat;long;type;site;code;name;COUNT
-1081177.25100146;5008481.8977267;40847;1.447891000000000;43.522993999999997;Brindisian amphora;Vieille-Toulouse;SOTERICSOTERIX;Narbonensis;1
240645.609957865;4502577.12341599;41030;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;ANINIANA;Italia;1
-1090919.96526603;4760579.64264189;36657;2.007994000000000;41.396144999999997;Dressel 2-4 Catalan;Sant Vicenç dels Horts;SIGNUM;Tarraconensis;1
-213255.361586905;5069825.09673237;9643;11.883333000000000;45.416666999999997;Amphora incerta;Padova;SICPMS;Italia;1
-655067.376539272;4908806.22959773;19570;6.735237000000000;43.432858000000003;Keay 16;Fréjus;QET;Narbonensis;1
-384697.260119998;5643175.14251355;14829;8.566917000000000;50.271515000000001;Dressel 20;Niederbieber;LRCARPS;Germania Superior;1
-539777.65547751;5851583.40331866;5700;5.866667000000000;51.833333000000003;Dressel 20;Nijmegen;QVFIR;Germania Inferior;1
-539777.65547751;5851583.40331866;5696;5.866667000000000;51.833333000000003;Dressel 20;Nijmegen;LVA;Germania Inferior;1
-748591.60850789;4895185.31162863;34065;5.650000000000000;43.166668000000001;Dressel 1;Baie de la Ciotat;FLA;Narbonensis;1
-978749.816941154;6343418.25156511;33397;-2.333333000000000;54.966667000000001;Dressel 20;Bardon Mill;PNN;Britannia;1
-876175.305477212;5941478.42952925;25439;0.900000000000000;51.883333000000000;Dressel 20;Colchester;SISEN;Britannia;1
-877758.642442926;5278407.8296287;9008;3.113328000000000;46.238689000000001;Dressel 1A;Chantelle-la-Vieille;N;Aquitania;1
-881313.728297011;4968074.68669123;6151;3.904604000000000;43.567521999999997;Dressel 1;Lattes;DASSI;Narbonensis;1
-1090919.96526603;4760579.64264189;36520;2.007994000000000;41.396144999999997;Pascual 1;Sant Vicenç dels Horts;P;Tarraconensis;1
-990361.536447914;5348613.50325219;28017;1.513241000000000;46.601927000000003;Dressel 20;Saint-Marcel;PIVLICRISPI;Aquitania;1
-1220579.71815816;5909605.90316364;15676;-3.533333000000000;50.700000000000003;Dressel 20;Exeter;PAVR;Britannia;1
-876175.305477212;5941478.42952925;16023;0.900000000000000;51.883333000000000;Dressel 20;Colchester;PORLFS;Britannia;1
240645.609957865;4502577.12341599;40438;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;MENAI;Italia;1
-421553.915554691;5599578.84723776;27890;8.166667000000000;49.833333000000003;Dressel 20;Rheinhessen;AGRICOLAE;Germania Superior;1
-755826.511770254;5194589.90619483;24598;4.846711000000000;45.748457000000002;Dressel 20;Lyon?;MIM;Lugdunensis;1
-1090919.96526603;4760579.64264189;36572;2.007994000000000;41.396144999999997;Pascual 1;Sant Vicenç dels Horts;R;Tarraconensis;1
-955534.176698202;5921032.25118975;17127;-0.093145000000000;51.514248000000002;Dressel 20;London;IHNA;Britannia;1
-819575.716550027;4968506.84339518;39746;4.636331000000000;43.681659000000003;Dressel 20;Arles;CVIVCOR;Narbonensis;1
-1026850.05284645;5861498.96172383;16210;-0.800000000000000;50.833333000000003;Dressel 20;Fishbourne;LIT;Britannia;1
240645.609957865;4502577.12341599;38274;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;VEHILI;Italia;1
-1080805.8615119;5370433.84179591;9077;0.333333000000000;46.583333000000003;Dressel 20;Poitiers;QMS;Aquitania;1
180379.849206033;4487434.74841025;4787;17.229721999999999;40.476111000000003;Brindisian amphora;Taranto;DAMA;Italia;1
240645.609957865;4502577.12341599;40978;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;ANINIANA;Italia;1
1354610.4134671;3488290.83345828;38512;29.955266000000002;31.215644999999999;Brindisian amphora;Alexandria;CANINI;Aegyptus;1
-1076901.0270608;4757664.54939025;17339;2.174100000000000;41.398370999999997;Pascual 1;Barcelona;LESB;Tarraconensis;1
-562819.917346189;5287347.9059035;20563;7.041042000000000;46.880887999999999;Dressel 20;Avenches;MAVMAV;Germania Superior;1
240645.609957865;4502577.12341599;40594;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;NVMENI;Italia;1
233795.948793698;4508377.81717628;35395;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;MENOPHIL;Italia;1
-838509.28860994;5697360.82226357;9173;2.300000000000000;49.899999999999999;Dressel 20;Amiens;VALS;Belgica;1
-301448.562629968;4751597.12113327;33952;11.250000000000000;42.500000000000000;Dressel 1C;Albinia;LC;Italia;1
-872915.653662407;5317911.97372224;25071;3.058756000000000;46.586663999999999;Dressel 20;Bourbon-Lancy;SCAVEN;Aquitania;1
-963254.645016083;4941243.02255826;9031;3.008816000000000;43.184417000000003;Pascual 1;Narbonne;CNFVLSEC;Narbonensis;1
240645.609957865;4502577.12341599;37901;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;LLVCI;Italia;1
-213255.361586905;5069825.09673237;33011;11.883333000000000;45.416666999999997;Dressel 6A;Padova;SLEP;Italia;1
-943841.974507915;4559035.89454766;12589;4.141960000000000;39.934562999999997;Dressel 2-4 Catalan;Alayor;HM;Tarraconensis;1
-979826.647826815;4822915.54316754;17633;3.117809000000000;42.139543000000003;Tegula;Ampurias;CASTORIS;Tarraconensis;1
-1090919.96526603;4760579.64264189;36593;2.007994000000000;41.396144999999997;Dressel 2-4 Catalan;Sant Vicenç dels Horts;SYNE;Tarraconensis;1
-1039790.28542194;4524391.73912545;19337;3.150820000000000;39.471912000000003;Pascual 1;Felanitx;PH;Tarraconensis;1
240645.609957865;4502577.12341599;37682;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;CANINI;Italia;1
-237571.667911811;5087669.12549354;36829;11.550000000000001;45.549999999999997;Dressel 6B;Vicenza;LAEKH;Italia;1
-364913.273018378;5007939.29605297;34366;10.083333000000000;44.700000000000003;Operculum;Provincia di Parma;SOS;Italia;1
-1090919.96526603;4760579.64264189;36527;2.007994000000000;41.396144999999997;Dressel 2-4 Catalan;Sant Vicenç dels Horts;P;Tarraconensis;1
233795.948793698;4508377.81717628;35973;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;CNPETROSOSTR;Italia;1
-755826.511770254;5194589.90619483;21497;4.846711000000000;45.748457000000002;Dressel 1;Lyon?;SEST;Lugdunensis;1
-381185.065723489;5629835.17231189;27586;8.645835000000000;50.159548000000001;Dressel 20;Nida-Heddernheim;PQFFE;Germania Superior;1
-1172762.88304592;6192560.61999399;17113;-4.266667000000000;53.149999999999999;Dressel 20;Caernarfon;C;Britannia;1
-472968.972905322;5467893.56574991;7965;7.787355000000000;48.600380999999999;Dressel 20;Strasbourg;IICAMILIMELISSI;Germania Superior;1
-1076901.0270608;4757664.54939025;17314;2.174100000000000;41.398370999999997;Dressel 2-4 Catalan;Barcelona;QAFPAR;Tarraconensis;1
233795.948793698;4508377.81717628;34582;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;APELLAE;Italia;1
1529616.24704105;3372595.14729432;38677;31.649999999999999;30.050000000000001;Brindisian amphora;El Cairo;MTVCCILFTROGALEONIS;Aegyptus;1
-1204986.12063423;5197169.18136286;7308;-0.580500000000000;44.840439000000003;Dressel 30 - Keay 1A;Bordeaux;CIDOR;Aquitania;1
227040.459632707;4772283.63165366;24958;17.648333000000001;43.054167000000000;Lamboglia 2;Metkovic;HARM;Dalmatia;1
240645.609957865;4502577.12341599;39231;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;APOLONI;Italia;1
240645.609957865;4502577.12341599;4765;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;PILEMO;Italia;1
-523914.610309244;5492439.05677688;7926;7.056016000000000;48.734217000000001;Dressel 20;Sarrebourg;GANTQVIETI;Germania Superior;1
-955534.176698202;5921032.25118975;15541;-0.093145000000000;51.514248000000002;Dressel 20;London;AGRICOLAE;Britannia;1
-1026850.05284645;5861498.96172383;32357;-0.800000000000000;50.833333000000003;Amphora incerta;Fishbourne;BROCODV;Britannia;1
180379.849206033;4487434.74841025;4784;17.229721999999999;40.476111000000003;Dressel 2-4;Taranto;EVDE;Italia;1
-501857.132580865;5409126.80892363;8217;7.544738000000000;48.041178000000002;Dressel 20;Biesheim;EROTS;Germania Superior;1
-941931.524635747;4955300.3005907;6071;3.222374000000000;43.345286999999999;Dressel 20;Beziers;CALLIS;Narbonensis;1
-225025.730008559;4658894.83827206;29324;12.283333000000001;41.750000000000000;Dressel 20;Ostia Antica;DFF;Italia;1
-1069736.07970487;4761771.56669318;17927;2.244789000000000;41.447144999999999;Tarraconense 1;Badalona;QMEVI;Tarraconensis;1
-497865.34063675;5769910.80224286;14964;6.685037000000000;51.198070999999999;Dressel 20;Neuss;LVIVCV;Germania Inferior;1
-790246.352069834;5338595.2411637;24470;4.032143000000000;46.926780000000001;Dressel 1;Mont-Beuvray;PSISI;Lugdunensis;1
38374.9991573839;5183976.92109374;31648;14.966666999999999;46.649999999999999;Dressel 6B;Magdalensberg;CRESCENTS;Noricum;1
233795.948793698;4508377.81717628;34664;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;APOLLONID;Italia;1
-225025.730008559;4658894.83827206;26281;12.283333000000001;41.750000000000000;Africana 2;Ostia Antica;ASYLTF;Italia;1
-982324.709547521;4873899.45664379;37114;2.960326000000000;42.571615000000001;Pascual 1;Palau-del-Vidre;OPHILEOPHILTHEOPHIL;Narbonensis;1
-976846.213437393;6348805.48164578;15752;-2.333333000000000;55.016666999999998;Dressel 20;Housesteads;LFO;Britannia;1
-801415.473039121;4930388.13719504;10247;4.942851000000000;43.383543000000003;Dressel 20;Golfe de Fos;QAEOPO;Narbonensis;1
-1069736.07970487;4761771.56669318;18041;2.244789000000000;41.447144999999999;Pascual 1;Badalona;P;Tarraconensis;1
-759714.286352101;5170310.04524175;39435;4.860743000000000;45.531592000000003;Dressel 20;Saint-Romain-en-Gal;GALLICI;Narbonensis;1
-741107.494160932;5398662.61806195;21162;4.485950000000000;47.537854000000003;Dressel 1;Alise-Sainte-Reine;SEL;Lugdunensis;1
-955595.339807476;5959109.64154238;16933;-0.250000000000000;51.833333000000003;Dressel 20;St. Albans;FSCIMNIANO;Britannia;1
-1030023.92740688;4772949.09208992;8746;2.667809000000000;41.618023999999998;Pascual 1;Calella;FAMVLIAEMVLI;Tarraconensis;1
240645.609957865;4502577.12341599;39314;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;APOLNVEB;Italia;1
-801415.473039121;4930388.13719504;9974;4.942851000000000;43.383543000000003;Dressel 1B;Golfe de Fos;DADES;Narbonensis;1
-171829.409941474;5079587.11299808;10511;12.393333000000000;45.544443999999999;Dressel ante 6B;Altino;VARIPACCI;Italia;1
-225025.730008559;4658894.83827206;26267;12.283333000000001;41.750000000000000;Africana 2B Grande;Ostia Antica;P;Italia;1
240645.609957865;4502577.12341599;40559;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;MENOPILVS;Italia;1
-539777.65547751;5851583.40331866;5599;5.866667000000000;51.833333000000003;Dressel 20;Nijmegen;QAGEMELLI;Germania Inferior;1
-1090919.96526603;4760579.64264189;36360;2.007994000000000;41.396144999999997;Dressel 2-4 Catalan;Sant Vicenç dels Horts;F;Tarraconensis;1
-968204.441333387;4575292.04320975;12645;3.833333000000000;40.033332999999999;Dressel 2-4 Catalan;Ciudadela;A;Tarraconensis;1
-457942.185853519;5043981.67891239;23899;8.866667000000000;44.899999999999999;Lamboglia 2;Tortona;ABIN;Italia;1
-276949.954706215;5036086.17556052;9824;11.133333000000000;45.049999999999997;Lamboglia 2;Revere;ACVNDA;Italia;1
-479238.601452449;5713104.2009449;14922;7.095485000000000;50.734380000000002;Dressel 20;Bonn;SAXFERRIVS;Germania Inferior;1
-2142536.30216088;4742556.65076616;25529;-9.135506629943848;38.707164764404297;Dressel 14;Lisboa;VP;Lusitania;1
-1321124.4854771;4512690.98838483;13853;0.107970000000000;38.841343999999999;Dressel 2-4 Catalan;Denia;CVI;Tarraconensis;1
-755826.511770254;5194589.90619483;17375;4.846711000000000;45.748457000000002;Dressel 20;Lyon?;RVFINIATITTAERVFINIATITAE;Lugdunensis;1
-2062732.64243637;4162773.42140969;8931;-6.494247000000000;34.334283999999997;Dressel 30 - Keay 1B;Sidi Ali ben ahmed (Thamusida);ADAMASI;Mauretania Tingitana;1
-1010545.432283;4823585.8714833;9318;2.762884000000000;42.087758999999998;Tegula;Camós;COBVLNI;Tarraconensis;1
-1090919.96526603;4760579.64264189;36632;2.007994000000000;41.396144999999997;Dressel 2-4 Catalan;Sant Vicenç dels Horts;THE;Tarraconensis;1
-620809.828136445;4917729.53982733;32127;7.127766000000000;43.562407000000000;Dressel 1B;Antibes;SOS;Narbonensis;1
240645.609957865;4502577.12341599;38088;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;VEHILI;Italia;1
-790246.352069834;5338595.2411637;20792;4.032143000000000;46.926780000000001;Dressel 1;Mont-Beuvray;CA;Lugdunensis;1
233795.948793698;4508377.81717628;35389;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;LVKAON;Italia;1
387286.117176116;4626640.32341537;30403;19.643611000000000;41.783611000000001;Lamboglia 2;Lezhë;RVFIOLVC;Dalmatia;1
-759714.286352101;5170310.04524175;29616;4.860743000000000;45.531592000000003;Dressel 20;Saint-Romain-en-Gal;LVALVIT;Narbonensis;1
233795.948793698;4508377.81717628;35846;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;DAZIO;Italia;1
-1083293.76877323;6165894.85261533;16083;-2.916667000000000;53.200000000000003;Dressel 20;Chester;QIA;Britannia;1
-1452124.75367952;4397135.65286717;21601;-0.986232000000000;37.605120999999997;Dressel 1;Cartagena;CSEX;Tarraconensis;1
-755826.511770254;5194589.90619483;9249;4.846711000000000;45.748457000000002;Dressel 20;Lyon?;PHILO;Lugdunensis;1
-955534.176698202;5921032.25118975;16790;-0.093145000000000;51.514248000000002;Dressel 20;London;QSP;Britannia;1
-1090919.96526603;4760579.64264189;36288;2.007994000000000;41.396144999999997;Pascual 1;Sant Vicenç dels Horts;PR;Tarraconensis;1
-1052083.42850616;4780413.27875994;36152;2.397787000000000;41.639971000000003;Dressel 2-4 Catalan;Llinars;TB;Tarraconensis;1
-951041.143977837;4950815.2377836;6218;3.127051000000000;43.289614999999998;Oberaden 74;Nissan-Lez-Ensérune;PHILODAMVS;Narbonensis;1
-759714.286352101;5170310.04524175;28396;4.860743000000000;45.531592000000003;Dressel 20;Saint-Romain-en-Gal;MIM;Narbonensis;1
-268753.629985697;4971218.39802312;34168;11.333333000000000;44.483333000000002;Amphora incerta;Bologna;LANINISVRF;Italia;1
-655067.376539272;4908806.22959773;29624;6.735237000000000;43.432858000000003;Dressel 20;Fréjus;LVTROPHIMI;Narbonensis;1
240645.609957865;4502577.12341599;39320;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;APOLNVEB;Italia;1
-225025.730008559;4658894.83827206;20320;12.283333000000001;41.750000000000000;Africana 1 Piccolo;Ostia Antica;COL;Italia;1
-562819.917346189;5287347.9059035;20566;7.041042000000000;46.880887999999999;Dressel 20;Avenches;PORCPR;Germania Superior;1
-413395.583948947;5637872.9357064;14607;8.186805000000000;50.181629000000001;Dressel 20;Orlen;SALALFO;Germania Superior;1
-958638.936518974;4839186.48105521;727;3.321807000000000;42.318238000000001;Dressel 20;Cap de Creus;CMARISIL;Tarraconensis;1
-433668.702820999;5384472.28585033;14182;8.490334000000001;47.927438000000002;Dressel 20;Hüfingen;LCM;Germania Superior;1
-2137094.19332024;4824136.85152046;24989;-9.380439000000001;39.357486000000002;Amphora incerta;Peniche;LARVENIRVSTICI;Lusitania;1
233795.948793698;4508377.81717628;35690;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;VISELLI;Italia;1
1354610.4134671;3488290.83345828;6495;29.955266000000002;31.215644999999999;Dressel 20;Alexandria;QFLVPI;Aegyptus;1
233795.948793698;4508377.81717628;35364;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;LVKAON;Italia;1
-980703.920837425;4876893.3217651;37137;2.971462000000000;42.600307999999998;Dressel 20;Elne;MVT;Narbonensis;1
-1253555.75364837;5495141.06674052;4704;-2.216667000000000;47.200000000000003;Amphora incerta;Lattes;ATI;Aquitania;1
-758879.15566038;5169350.34629686;24796;4.873453000000000;45.524785000000001;Dressel 20;Vienne;LFO;Narbonensis;1
233795.948793698;4508377.81717628;35087;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;DIOCLES;Italia;1
-790246.352069834;5338595.2411637;24467;4.032143000000000;46.926780000000001;Dressel 1;Mont-Beuvray;SVL;Lugdunensis;1
233795.948793698;4508377.81717628;34666;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;APOLLONID;Italia;1
-748591.60850789;4895185.31162863;34010;5.650000000000000;43.166668000000001;Dressel 1;Baie de la Ciotat;PARNA;Narbonensis;1
233795.948793698;4508377.81717628;37498;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;VISELLI;Italia;1
-759714.286352101;5170310.04524175;29554;4.860743000000000;45.531592000000003;Dressel 20;Saint-Romain-en-Gal;CSEMPPOLYCLITI;Narbonensis;1
-237571.667911811;5087669.12549354;36827;11.550000000000001;45.549999999999997;Dressel 6B;Vicenza;FELIXSCR;Italia;1
-396564.854142407;5554272.65431498;18877;8.608962000000000;49.473070999999997;Dressel 20;Ladenburg (Lopodunum);LFCCVCAT;Germania Superior;1
-238210.022668823;4847628.96113765;34243;11.883333000000000;43.416666999999997;Amphora incerta;Arezzo;LVSICLE;Italia;1
-755826.511770254;5194589.90619483;25793;4.846711000000000;45.748457000000002;Dressel 20;Lyon?;LATRVS;Lugdunensis;1
-384697.260119998;5643175.14251355;14914;8.566917000000000;50.271515000000001;Dressel 20;Niederbieber;SAXOFERRI;Germania Superior;1
-410621.150909084;5614880.89712105;14033;8.279095999999999;49.984188000000003;Dressel 20;Mainz;CANTONIQVIETI;Germania Superior;1
-357752.303603331;4812950.29190647;32335;10.483333000000000;42.983333000000002;Brindisian amphora;Populonia;MTVCCILFTROCALEONTVS;Italia;1
-801415.473039121;4930388.13719504;10282;4.942851000000000;43.383543000000003;Dressel 20;Golfe de Fos;SAENIANS;Narbonensis;1
-301448.562629968;4751597.12113327;33878;11.250000000000000;42.500000000000000;Dressel 1C;Albinia;DAS;Italia;1
-865236.498132087;5867415.45833038;16681;1.333333000000000;51.283332999999999;Dressel 20;Edinburgh;QVINT;Britannia;1
-755826.511770254;5194589.90619483;24746;4.846711000000000;45.748457000000002;Amphora incerta;Lyon?;LATTI;Lugdunensis;1
-620809.828136445;4917729.53982733;32142;7.127766000000000;43.562407000000000;Dressel 1B;Antibes;HE;Narbonensis;1
-1330753.11177619;4615198.80884794;23953;-0.266667000000000;39.683332999999998;Dressel 2-4 Catalan;Sagunto;MPM;Tarraconensis;1
-801415.473039121;4930388.13719504;10137;4.942851000000000;43.383543000000003;Dressel 20;Golfe de Fos;LCFPC;Narbonensis;1
-452266.787599882;4133617.898619;27129;10.333333000000000;36.866667000000000;Amphora incerta;Cartago;EROS;Africa Proconsularis;1
-302987.567560658;4977277.86928051;34222;10.900000000000000;44.500000000000000;Amphora incerta;Modena;ANCHA;Italia;1
-256339.105866747;4218495.67337251;33072;12.416667000000000;37.799999999999997;Greco-Itálica;Lilibeo;QANTRO;Sicilia;1
-1128274.23127231;5100334.89927791;26575;0.626641000000000;44.199911999999998;Pascual 1;Agen;MPORC;Aquitania;1
180379.849206033;4487434.74841025;4845;17.229721999999999;40.476111000000003;Dressel 2-4;Taranto;AP;Italia;1
-655067.376539272;4908806.22959773;19543;6.735237000000000;43.432858000000003;Dressel 20;Fréjus;LFO;Narbonensis;1
-969546.076774815;4924346.80438353;4899;2.979157000000000;43.027765000000002;Dressel 20;Gigean;SER;Narbonensis;1
-1035695.10426702;6221994.55355308;15545;-2.533333000000000;53.799999999999997;Dressel 20;Ribchester;AGRICOLAE;Britannia;1
-1027506.4505164;5923648.71862759;16644;-1.066667000000000;51.350000000000001;Dressel 20;Silchester;MQFFT;Britannia;1
233795.948793698;4508377.81717628;35011;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;DEMETRI;Italia;1
-935653.239258351;4551508.82449145;41448;4.250000000000000;39.883333000000000;Tarraconense 1;Mahón;SEXSTA;Tarraconensis;1
-410857.230934183;5626138.01525477;27929;8.249321999999999;50.082582000000002;Dressel 20;Wiesbaden;PNN;Germania Superior;1
-367400.421999512;5471007.97319281;14481;9.180819000000000;48.782342999999997;Dressel 20;Stuttgart;QIMF;Germania Superior;1
-161636.089356029;5104955.34449377;32650;12.488056000000000;45.780000000000001;Dressel 6B;Oderzo;CLAEKBASSI;Italia;1
-1089519.33047454;4753980.0419975;36626;2.040791000000000;41.342646999999999;Dressel 2-4 Catalan;Sant Boi de Llobregat;TH;Tarraconensis;1
-979826.647826815;4822915.54316754;6287;3.117809000000000;42.139543000000003;Amphora incerta;Ampurias;LVENVLEI;Tarraconensis;1
233795.948793698;4508377.81717628;35863;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;DAZIO;Italia;1
-755826.511770254;5194589.90619483;21512;4.846711000000000;45.748457000000002;Dressel 1;Lyon?;SES;Lugdunensis;1
-825421.304383794;5059133.82231147;39424;4.342648000000000;44.453507000000002;Dressel 20;Ruoms;QCR;Narbonensis;1
-432581.583805026;4078781.37476664;26301;10.616667000000000;36.399999999999999;Africana 2D Grande;Hammamet;AVRELIABEROAE;Africa Proconsularis;1
-790246.352069834;5338595.2411637;20781;4.032143000000000;46.926780000000001;Dressel 1;Mont-Beuvray;ARTE;Lugdunensis;1
-758879.15566038;5169350.34629686;24855;4.873453000000000;45.524785000000001;Dressel 20;Vienne;LSAR;Narbonensis;1
233795.948793698;4508377.81717628;35144;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;DIOCLES;Italia;1
-225025.730008559;4658894.83827206;26469;12.283333000000001;41.750000000000000;Dressel 20;Ostia Antica;CAS;Italia;1
-213255.361586905;5069825.09673237;32816;11.883333000000000;45.416666999999997;Dressel 6B;Padova;CHEL;Italia;1
-790246.352069834;5338595.2411637;21008;4.032143000000000;46.926780000000001;Dressel 1;Mont-Beuvray;STELLA;Lugdunensis;1
-2017700.18137408;4182958.28687812;18148;-6.115818000000000;34.601439999999997;Tripolitana;Banasa;AVGGGNNN;Mauretania Tingitana;1
-126747.516295848;5132485.96656627;25403;12.896388999999999;46.057777999999999;Dressel 1B;Cosa;SIGNUM;Italia;1
-568880.665403057;5353577.55336691;4861;6.807625000000000;47.449210999999998;Dressel 9 & 10 similis - Lyon;Mandeure;MADO;Germania Superior;1
-213255.361586905;5069825.09673237;32808;11.883333000000000;45.416666999999997;Amphora incerta;Padova;PIES;Italia;1
240645.609957865;4502577.12341599;40684;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;PILEMO;Italia;1
233795.948793698;4508377.81717628;35493;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;SCOPAS;Italia;1
-410621.150909084;5614880.89712105;19628;8.279095999999999;49.984188000000003;Ignotus;Mainz;LVALE;Germania Superior;1
-301448.562629968;4751597.12113327;33792;11.250000000000000;42.500000000000000;Dressel 1;Albinia;APEL;Italia;1
-225025.730008559;4658894.83827206;7202;12.283333000000001;41.750000000000000;Dressel 20;Ostia Antica;SCOROBRES;Italia;1
-2101407.232689;4138956.41491875;8707;-6.798460000000000;34.053100000000001;Mortarium;Salé (Sala);PALMA;Mauretania Tingitana;1
-805456.529881032;5033151.03778156;39379;4.647610000000000;44.264944999999997;Dressel 20;Ardèche (Alba);PATVIC;Narbonensis;1
-381185.065723489;5629835.17231189;27669;8.645835000000000;50.159548000000001;Dressel 28;Nida-Heddernheim;RVCALPF;Germania Superior;1
-1086155.86087837;6102062.58848629;16443;-2.650000000000000;52.666666999999997;Dressel 20;Wroxeter;IN;Britannia;1
233795.948793698;4508377.81717628;37517;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;VISELLI;Italia;1
-935653.239258351;4551508.82449145;12641;4.250000000000000;39.883333000000000;Pascual 1;Mahón;ADAND;Tarraconensis;1
-486147.275834107;5095747.11980986;25362;8.416667000000000;45.316667000000002;Dressel 6B;Vercelli;IOPT;Italia;1
-741930.686404839;5442708.63439037;18212;4.351390000000000;47.916097000000001;Amphora incerta;Vertault;CETCOV;Germania Superior;1
233795.948793698;4508377.81717628;35038;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;DEMETRI;Italia;1
-539777.65547751;5851583.40331866;5636;5.866667000000000;51.833333000000003;Dressel 20;Nijmegen;SFE;Germania Inferior;1
-1080805.8615119;5370433.84179591;9075;0.333333000000000;46.583333000000003;Dressel 20;Poitiers;QCR;Aquitania;1
-978749.816941154;6343418.25156511;20439;-2.333333000000000;54.966667000000001;Dressel 20;Bardon Mill;AGRICOLAE;Britannia;1
240645.609957865;4502577.12341599;41092;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;VEHILIANA;Italia;1
-963254.645016083;4941243.02255826;25624;3.008816000000000;43.184417000000003;Dressel 2-4 Catalan;Narbonne;C;Narbonensis;1
-202334.60523522;4811941.38033045;34365;12.366667000000000;43.133333000000000;Operculum;Perugia;AN;Italia;1
-1408781.55045439;4465341.98698368;23556;-0.706103000000000;38.264986999999998;Africana 2B Grande;Elche;VICTORINIASVLL;Tarraconensis;1
-301448.562629968;4751597.12113327;33904;11.250000000000000;42.500000000000000;Dressel 1C;Albinia;D;Italia;1
240645.609957865;4502577.12341599;37922;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;LLVC;Italia;1
-755826.511770254;5194589.90619483;25725;4.846711000000000;45.748457000000002;Dressel 20;Lyon?;QAELIMINICIANI;Lugdunensis;1
-410621.150909084;5614880.89712105;14279;8.279095999999999;49.984188000000003;Dressel 20;Mainz;QFAB;Germania Superior;1
-893814.920311246;4975245.66650297;6192;3.738580000000000;43.606282000000000;Lamboglia 2;Murviel-lès-Montpellier;DIOM;Narbonensis;1
-758879.15566038;5169350.34629686;24918;4.873453000000000;45.524785000000001;Dressel 20;Vienne;LVIBCHROM;Narbonensis;1
-213255.361586905;5069825.09673237;33016;11.883333000000000;45.416666999999997;Dressel 6B;Padova;CRISPINILLAE;Italia;1
240645.609957865;4502577.12341599;37724;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;CANINI;Italia;1
-410621.150909084;5614880.89712105;18999;8.279095999999999;49.984188000000003;Dressel 20;Mainz;MIM;Germania Superior;1
-485175.276326217;5737049.38507196;14144;6.950000000000000;50.933332999999998;Dressel 20;Köln;QCCL;Germania Inferior;1
233795.948793698;4508377.81717628;35214;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;HERMAISCI;Italia;1
-645305.35403197;5224104.61887438;9473;6.148113000000000;46.195602000000001;Dressel 20;Genève;MM;Narbonensis;1
-979826.647826815;4822915.54316754;17234;3.117809000000000;42.139543000000003;Dressel 20;Ampurias;MSP;Tarraconensis;1
233795.948793698;4508377.81717628;35606;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;VISELLI;Italia;1
-1090919.96526603;4760579.64264189;36521;2.007994000000000;41.396144999999997;Dressel 2-4 Catalan;Sant Vicenç dels Horts;P;Tarraconensis;1
-161636.089356029;5104955.34449377;32610;12.488056000000000;45.780000000000001;Dressel 6B;Oderzo;PCQVIR;Italia;1
-722686.532656378;5370176.40866596;21199;4.798681000000000;47.326304000000000;Dressel 1;Mâlain;STELLA;Lugdunensis;1
240645.609957865;4502577.12341599;40499;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;MENECRATES;Italia;1
